ปี,เดือน,จังหวัด,อำเภอ,อปท.,ขยะมูลฝอยชุมชน(ตัน)
2565,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,785.51
2565,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1106.55
2565,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,425845.0
2565,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,655.29
2565,ตุลาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,156.62
2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,125.73
2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,194.63
2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,242.89
2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,716.54
2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,162.52
2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,620.15
2565,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,230.0
2565,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,2329.73
2565,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,429.75
2565,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,652.67
2565,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,403.42
2565,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,1000.0
2565,ตุลาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,239.36
2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,1394.25
2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,1884.33
2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,1643.77
2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,1217.44
2565,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,1556.94
2565,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,195.28
2565,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,4933.61
2565,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,599.85
2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,891.66
2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,249.86
2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,700.0
2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,441.12
2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,837.94
2565,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,2358.48
2565,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,361.75
2565,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,234.12
2565,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,10806.06
2565,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,409.23
2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,150.1
2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,443.72
2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,256.3
2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,653.09
2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,265.89
2565,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,269.59
2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,14134.63
2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,982.15
2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,887.71
2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,1278.3
2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,465.2
2565,ตุลาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,644.28
2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,77.57
2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,118.64
2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,170.88
2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,242.89
2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,724.18
2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,157.71
2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,578.02
2565,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,250.0
2565,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,1539.22
2565,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,419.5
2565,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,1793.62
2565,พฤศจิกายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,652.67
2565,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.บางขนุน,393.69
2565,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,1000.0
2565,พฤศจิกายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,248.28
