,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะอินทรีย์ลงถัง(ตัน)
1356,2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0
1357,2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,3.075
1358,2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.1
1359,2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,1.62
1360,2566,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,26.902
1361,2566,กันยายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,1.0
1362,2566,กันยายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,2.0
1363,2566,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,4.5
1364,2566,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.035
1365,2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,40.55
1366,2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,10.0
1367,2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,1.0
1368,2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,17.0
1369,2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,2.0
1370,2566,กันยายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1371,2566,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.128
1372,2566,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1373,2566,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,86.19
1374,2566,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,697.273
1375,2566,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
1376,2566,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0
1377,2566,ตุลาคม,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
1378,2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,1.038
1379,2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1380,2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,195.0
1381,2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1382,2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,25.0
1383,2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,205.605
1384,2566,ตุลาคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,80.0
1385,2566,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,51.0
1386,2566,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,248.244
1387,2566,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,370.511
1388,2566,ตุลาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,7.0
1389,2566,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0
1390,2566,ตุลาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0
1391,2566,ตุลาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,2.84
1392,2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลนครบางบัวทอง,6.58
1393,2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,615.306
1394,2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0
1395,2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0
1396,2566,ตุลาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,100.0
1397,2566,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0
1398,2566,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0
1399,2566,ตุลาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0
1400,2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,4.0
1401,2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองเสาธงหิน,3.08
1402,2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.29
1403,2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,1.443
1404,2566,ตุลาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,26.902
1405,2566,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.5
1406,2566,ตุลาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,3.0
1407,2566,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,0.56
1408,2566,ตุลาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.0
1409,2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,6.0
1410,2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,20.0
1411,2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,1.0
1412,2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,15.25
1413,2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.0
1414,2566,ตุลาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0
1415,2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.808
1416,2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0
1417,2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,94.12
1418,2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,682.44
1419,2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0
1420,2566,ตุลาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,1.0
1421,2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,0.0
1422,2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,4.785
1423,2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0
1424,2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.0
1425,2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0
1426,2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,25.0
1427,2566,พฤศจิกายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,196.455
