,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะรีไซเคิลลงถัง(ตัน)
761,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,137.35
762,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,5.0
763,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,5.0
764,2564,ธันวาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,27.98
765,2564,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,3459.4
766,2564,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,16.0
767,2564,ธันวาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,395.52
768,2565,มกราคม,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.33
769,2565,มกราคม,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,1.06
770,2565,มกราคม,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,8.0
771,2565,มกราคม,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
772,2565,มกราคม,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,130.45
773,2565,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,3.87
774,2565,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,166.97
775,2565,มกราคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,3.0
776,2565,มกราคม,นนทบุรี,บางกรวย,อบต.บางขนุน,111.0
777,2565,มกราคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,250.0
778,2565,มกราคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,8.4
779,2565,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,300.42
780,2565,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,10.5
781,2565,มกราคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,10.0
782,2565,มกราคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,5.0
783,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,2.5
784,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,1.19
785,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,0.34
786,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,1.23
787,2565,มกราคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,120.81
788,2565,มกราคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.3
789,2565,มกราคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,8.0
790,2565,มกราคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,800.0
791,2565,มกราคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.04
792,2565,มกราคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,5.0
793,2565,มกราคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,5.0
794,2565,มกราคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,46.25
795,2565,มกราคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,1.0
796,2565,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,325.81
797,2565,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,18.0
798,2565,มกราคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,349.62
799,2565,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,0.27
800,2565,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,20.0
801,2565,กุมภาพันธ์,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,20.0
802,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,69.12
803,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,1.5
804,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,102.42
805,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,3.0
806,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.บางขุนกอง,250.0
807,2565,กุมภาพันธ์,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,8.59
808,2565,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,283.01
809,2565,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,22.6
810,2565,กุมภาพันธ์,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,60.0
811,2565,กุมภาพันธ์,นนทบุรี,บางบัวทอง,อบต.ลำโพ,5.0
812,2565,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,3.0
813,2565,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,1.21
814,2565,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,2.03
815,2565,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,1.2
816,2565,กุมภาพันธ์,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,110.18
817,2565,กุมภาพันธ์,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,9.0
818,2565,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,600.0
819,2565,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.03
820,2565,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,6.0
821,2565,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,5.0
822,2565,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,128.5
823,2565,กุมภาพันธ์,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.1
