,ปี,เดือน,จังหวัด,อำเภอ,อปท,ขยะติดเชื้อ (ตัน),ขยะกำจัดถูกต้อง(ตัน)
865,2564,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,0.178,0.178
866,2564,สิงหาคม,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
867,2564,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขนุน,0.0,0.0
868,2564,สิงหาคม,นนทบุรี,บางกรวย,อบต.บางขุนกอง,623.98,0.0
869,2564,สิงหาคม,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0,0.0
870,2564,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
871,2564,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,2.65,2.65
872,2564,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
873,2564,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
874,2564,สิงหาคม,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,0.25,0.25
875,2564,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
876,2564,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ละหาร,0.0,0.0
877,2564,สิงหาคม,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0,0.0
878,2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
879,2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.049,0.049
880,2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,20.0,20.0
881,2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
882,2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0,0.0
883,2564,สิงหาคม,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0,0.0
884,2564,สิงหาคม,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.0,0.0
885,2564,สิงหาคม,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
886,2564,สิงหาคม,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,47.489,47.489
887,2564,สิงหาคม,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.01,0.01
888,2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
889,2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0,0.0
890,2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
891,2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,713.375,81.8
892,2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.008,0.008
893,2564,สิงหาคม,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
894,2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0,0.0
895,2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
896,2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.07,0.07
897,2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
898,2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
899,2564,สิงหาคม,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
900,2564,กันยายน,นนทบุรี,ไทรน้อย,เทศบาลตำบลไทรน้อย,8.9,8.9
901,2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ขุนศรี,1.345,1.345
902,2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.คลองขวาง,0.0,0.0
903,2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ทวีวัฒนา,0.04,0.04
904,2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรน้อย,0.0,0.0
905,2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ไทรใหญ่,0.0,0.0
906,2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.ราษฎร์นิยม,0.0,0.0
907,2564,กันยายน,นนทบุรี,ไทรน้อย,อบต.หนองเพรางาย,0.06,0.06
908,2564,กันยายน,นนทบุรี,บางกรวย,เทศบาลเมืองบางกรวย,0.0,0.0
909,2564,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลบางสีทอง,0.094,0.094
910,2564,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลปลายบาง,0.0,0.0
911,2564,กันยายน,นนทบุรี,บางกรวย,เทศบาลตำบลศาลากลาง,0.0,0.0
912,2564,กันยายน,นนทบุรี,บางกรวย,อบต.บางขนุน,25.7,25.7
913,2564,กันยายน,นนทบุรี,บางกรวย,อบต.บางขุนกอง,0.0,0.0
914,2564,กันยายน,นนทบุรี,บางกรวย,อบต.มหาสวัสดิ์,0.0,0.0
915,2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางคูรัด,0.0,0.0
916,2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางบัวทอง,2.63,2.63
917,2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองบางรักพัฒนา,0.0,0.0
918,2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองพิมลราช,0.0,0.0
919,2564,กันยายน,นนทบุรี,บางบัวทอง,เทศบาลเมืองใหม่บางบัวทอง,30.0,30.0
920,2564,กันยายน,นนทบุรี,บางบัวทอง,อบต.บางรักใหญ่,0.0,0.0
921,2564,กันยายน,นนทบุรี,บางบัวทอง,อบต.ละหาร,1.874,0.0
922,2564,กันยายน,นนทบุรี,บางบัวทอง,อบต.ลำโพ,0.0,0.0
923,2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลเมืองบางแม่นาง,0.0,0.0
924,2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางม่วง,0.03,0.03
925,2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางเลน,1.5,1.5
926,2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบางใหญ่,0.0,0.0
927,2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลบ้านบางม่วง,0.0,0.0
928,2564,กันยายน,นนทบุรี,บางใหญ่,เทศบาลตำบลเสาธงหิน,0.0,0.0
929,2564,กันยายน,นนทบุรี,บางใหญ่,อบต.บางใหญ่,0.5,0.5
930,2564,กันยายน,นนทบุรี,บางใหญ่,อบต.บ้านใหม่,0.0,0.0
931,2564,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลนครปากเกร็ด,38.597,38.597
932,2564,กันยายน,นนทบุรี,ปากเกร็ด,เทศบาลตำบลบางพลับ,0.015,0.015
933,2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.เกาะเกร็ด,0.0,0.0
934,2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองข่อย,0.0,0.0
935,2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.คลองพระอุดม,0.0,0.0
936,2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.ท่าอิฐ,218.4,218.4
937,2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.บางตะไนย์,0.002,0.002
938,2564,กันยายน,นนทบุรี,ปากเกร็ด,อบต.อ้อมเกร็ด,0.0,0.0
939,2564,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลนครนนทบุรี,0.0,0.0
940,2564,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองไทรม้า,0.0,0.0
941,2564,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางกร่าง,0.08,0.08
942,2564,กันยายน,นนทบุรี,เมืองนนทบุรี,เทศบาลเมืองบางศรีเมือง,0.0,0.0
943,2564,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางไผ่,0.0,0.0
944,2564,กันยายน,นนทบุรี,เมืองนนทบุรี,อบต.บางรักน้อย,0.0,0.0
